ID,Name,Sheltered,Ramps,Electric,Directional
H93L,"BLK 978C TO 981D, 982, 987A TO 988C BUANGKOK CRESCENT/GREEN",0,0,0,1
H93L,"BLK 978C TO 981D, 982, 987A TO 988C BUANGKOK CRESCENT/GREEN",0,0,0,1
H93L,"BLK 978C TO 981D, 982, 987A TO 988C BUANGKOK CRESCENT/GREEN",0,0,0,1
HE12,BLK 78/81 REDHILL LANE,0,0,0,1
HE17,BLK 93/96 HENDERSON ROAD,0,0,0,1
HE19,BLK 101 ALEXANDRA CRESCENT,0,0,0,1
HE19,BLK 101 ALEXANDRA CRESCENT,0,0,0,1
HE19,BLK 101 ALEXANDRA CRESCENT,0,0,0,1
HE24,BLK 116 BUKIT MERAH VIEW,0,0,0,1
HE24,BLK 116 BUKIT MERAH VIEW,0,0,0,1
HE24,BLK 116 BUKIT MERAH VIEW,0,0,0,1
HG10,BLK 101-108 HOUGANG AVENUE 1,0,0,0,1
HG11,BLK 301-319 HOUGANG AVENUE 5,0,0,0,1
HG12,BLK 320-324 HOUGANG AVENUE 5,0,0,0,1
HG13,BLK 325/326 HOUGANG AVENUE 7,0,0,0,1
HG14,"BLK 327-328,332-334,358-363 HOUGANG AVENUE 5",0,0,0,1
HG15,BLK 208-210 HOUGANG STREET 21,0,0,0,1
HG16,BLK 211-212 HOUGANG STREET 21,0,0,0,1
HG17,BLK 231/233/235/237 HOUGANG STREET 21,0,0,0,1
HG18,BLK 230/232/234/236/238 HOUGANG AVENUE 1,0,0,0,1
HG19,BLK 138-145 LORONG AH SOO,0,0,0,1
HG1A,BLK 470 UPPER SERANGOON CRESCENT,1,1,1,1
HG1B,BLK 475 UPPER SERANGOON CRESCENT,1,1,1,1
HG1C,BLK 476 UPPER SERANGOON VIEW,1,1,0,1
HG1D,BLK 376 HOUGANG STREET 32,1,1,0,1
HG1E,BLK 377 HOUGANG STREET 32,1,1,0,1
HG1F,BLK 229 HOUGANG STREET 21,1,1,0,1
HG20,BLK 128-137 LORONG AH SOO,0,0,0,1
HG22,BLK 154-157 HOUGANG STREET 11,0,0,0,1
HG23,BLK 239-246 HOUGANG STREET 22,0,0,0,1
HG24,BLK 247-254 HOUGANG AVENUE 3,0,0,0,1
HG29,BLK 351-357 HOUGANG AVENUE 7,0,0,0,1
HG2A,BLK 473 UPPER SERANGOON CRESCENT,1,1,0,1
HG2B,BLK 933 HOUGANG AVENUE 9,1,1,0,1
HG2C,BLK 364 / 365 UPPER SERANGOON RD,1,1,0,1
HG2D,"BLK 581,582 AND 582A BUANGKOK GREEN",0,0,0,1
HG30,BLK 464-468 HOUGANG AVENUE 10,0,0,0,1
HG31,BLK 414-416 HOUGANG AVENUE 10,0,0,0,1
HG32,BLK 601-608 HOUGANG AVENUE 4,0,0,0,1
HG33,BLK 609-621 HOUGANG AVENUE 8,0,0,0,1
HG33,BLK 609-621 HOUGANG AVENUE 8,0,0,0,1
HG33,BLK 609-621 HOUGANG AVENUE 8,0,0,0,1
HG34,BLK 622-632 HOUGANG AVENUE 8,0,0,0,1
HG35,"BLK 701-702,707-710 HOUGANG AVENUE 2",0,0,0,1
HG36,"BLK 703-706,711-712 HOUGANG AVENUE 2",0,0,0,1
HG37,BLKS 501-507 HOUGANG AVENUE 8,0,0,0,1
HG38,"BLK 508-517,520-533 HOUGANG AVENUE 10",0,0,0,1
HG39,HOUGANG SPORTS COMPLEX,0,0,0,1
HG3B,BLK 991 BUANGKOK LINK,1,1,0,1
HG3D,BLK 998 BUANGKOK CRESCENT,1,1,0,1
HG3E,BLK 993 BUANGKOK LINK,1,1,0,1
HG3L,"BLK 993A-993B, 994A-994C, 995A-995D, BUANGKOK CRESCENT/BUANGKOK LINK",0,0,0,1
HG41,BLK 633-642 & 647-648 HOUGANG AVENUE 8,0,0,0,1
HG42,BLK 643-646/649-662/665-667 HOUGANG AVENUE 8,0,0,0,1
HG43,BLK 668-680 HOUGANG AVENUE 8,0,0,0,1
HG44,BLK 681-684 HOUGANG AVENUE 4/8,0,0,0,1
HG45,BLK 685-691 HOUGANG STREET 61,0,0,0,1
HG46,BLK 692-698 HOUGANG STREET 61,0,0,0,1
HG47,BLK 805 HOUGANG CENTRAL,1,1,0,1
HG48,BLK 417-434 HOUGANG AVENUE 6/8/10,0,0,0,1
HG49,BLK 435-458 HOUGANG AVENUE 6/8,0,0,0,1
HG50,BLK 534-545 HOUGANG AVENUE 8,0,0,0,1
HG51,BLK 546-555 HOUGANG STREET 51,0,0,0,1
HG52,BLK 556-566 HOUGANG STREET 51,0,0,0,1
HG53,BLK 830A HOUGANG CENTRAL,1,1,0,1
HG54,BLK 220-222 HOUGANG STREET 21,0,0,1,1
HG55,BLK 814 HOUGANG AVENUE 10,0,0,0,1
HG56,BLK 830-835 HOUGANG CENTRAL,0,0,0,1
HG60,BLK 548A HOUGANG STREET 51,1,1,0,1
HG61,BLK 559A HOUGANG STREET 51,1,1,0,1
HG62,BLK 566A HOUGANG STREET 51,1,1,0,1
HG64,BLK 682-684 HOUGANG STREET 61,0,0,0,1
HG67,"BLK 401-413, 460-463 HOUGANG AVENUE 10",0,0,0,1
HG68,BLK 838A HOUGANG CENTRAL,1,1,0,1
HG69,BLK 850A HOUGANG CENTRAL,1,1,0,1
HG70,BLK 567A HOUGANG STREET 51,1,1,0,1
HG71,BLK 574A HOUGANG STREET 51,1,1,0,1
HG73,BLK 909A HOUGANG STREET 91,1,1,0,1
HG74,BLK 166A HOUGANG AVENUE 1,1,1,1,1
HG75,BLK 172A HOUGANG AVENUE 1,1,1,0,1
HG76,BLK 159A HOUGANG STREET 11,1,1,0,1
HG77,BLK 919A HOUGANG AVENUE 4,1,1,0,1
HG78,BLK 925A HOUGANG STREET 91,1,1,0,1
HG79,BLK 931A HOUGANG STREET 91,1,1,0,1
HG80,BLK 941A HOUGANG STREET 92,1,1,0,1
HG86,BLK 946A HOUGANG STREET 92,1,1,0,1
HG87,BLK 955A HOUGANG AVENUE 9,1,1,0,1
HG88,BLK 699D HOUGANG STREET 52,1,1,0,1
HG89,BLK 435A HOUGANG AVENUE 8,1,1,0,1
HG90,BLK 966A HOUGANG AVENUE 9,1,1,0,1
HG91,BLK 971A HOUGANG STREET 91,1,1,1,1
HG92,BLK 373A HOUGANG STREET 31,1,1,0,1
HG93,BLK 980 BUANGKOK CRESCENT,1,1,0,1
HG93,BLK 980 BUANGKOK CRESCENT,1,1,0,1
HG93,BLK 980 BUANGKOK CRESCENT,1,1,0,1
HG94,BLK 984 BUANGKOK LINK,1,1,1,1
HG95,BLK 105 HOUGANG AVENUE 1,1,1,0,1
HG96,BLK 108 HOUGANG AVENUE 1,0,0,0,1
HG97,BLK 804 HOUGANG AVENUE 10,0,0,0,1
HG98,BLK 988 BUANGKOK GREEN,1,1,0,1
HG98,BLK 988 BUANGKOK GREEN,1,1,0,1
HG98,BLK 988 BUANGKOK GREEN,1,1,0,1
HG99,BLK 174A-174D HOUGANG AVENUE 1,0,0,0,1
HG9T,BLK 206 HOUGANG STREET 21,0,0,0,1
J23M,BLK 372A JURONG EAST STREET 32,1,1,1,1
J49M,560 JURONG WEST STREET 42,1,1,0,1
J57L,BLK 131 JURONG GATEWAY ROAD,0,0,0,1
J60L,BLK 505 JURONG WEST STREET 52,0,0,0,1
J60M,505A JURONG WEST STREET 52,1,1,0,1
J62M,BLK 901 JURONG WEST STREET 91,1,1,0,1
J68M,BLK 962A JURONG WEST STREET 91,1,1,0,1
J74M,BLK 712B JURONG WEST ST 71 JURONG WEST STREET 71,1,1,0,1
J75M,BLK 841A JURONG WEST STREET 81,1,1,0,1
J76M,BLK 832A JURONG WEST STREET 81,1,1,0,1
J77M,BLK 750A JURONG WEST STREET 73,1,1,0,1
J78M,BLK 702A JURONG WEST STREET 71,1,1,0,1
J79M,BLK 821A JURONG WEST STREET 81,1,1,0,1
J80M,BLK 734A JURONG WEST STREET 73,1,1,0,1
J81M,BLK 760A JURONG WEST STREET 74,1,1,0,1
J82M,BLK 844A JURONG WEST STREET 81,1,1,0,1
J83M,BLK 865A JURONG WEST STREET 81,1,1,0,1
J84M,BLK 854A JURONG WEST STREET 81,1,1,0,1
J85M,BLK 859A JURONG WEST STREET 81,1,1,0,1
J86M,BLK 764A JURONG WEST STREET 74,1,1,0,1
J88M,BLK 692A JURONG WEST CENTRAL 1,1,1,1,1
J89M,BLK 691A JURONG WEST CENTRAL 1,1,1,0,1
J98M,BLK 647A JURONG WEST STREET 61,1,1,0,1
J99M,BLK 640A JURONG WEST STREET 61,1,1,0,1
JBM2,BLK 113A JALAN BUKIT MERAH,1,1,0,1
JBM2,BLK 113A JALAN BUKIT MERAH,1,1,0,1
JBM2,BLK 113A JALAN BUKIT MERAH,1,1,0,1
JBM2,BLK 113A JALAN BUKIT MERAH,1,1,0,1
JCML,BLK 2 JOO CHIAT ROAD,0,0,0,1
JM10,BLK 648 JURONG WEST STREET 61,1,1,0,1
JM11,BLK 686 JURONG WEST CENTRAL 1,1,1,0,1
JM12,BLK 624A JURONG WEST STREET 61,1,1,0,1
JM13,BLK 601A JURONG WEST STREET 62,1,1,0,1
JM14,BLK 635A JURONG WEST STREET 65,1,1,0,1
JM15,BLK 617A JURONG WEST STREET 65,1,1,0,1
JM16,BLK 659 JURONG WEST STREET 65,1,1,0,1
JM17,BLK 660 JURONG WEST STREET 64,1,1,0,1
JM18,BLK 629A JURONG WEST STREET 65,1,1,0,1
JM19,BLK 273 JURONG WEST AVENUE 3,1,1,0,1
JM20,BLK 657 JURONG WEST STREET 65,1,1,1,1
JM21,BLK 651 JURONG WEST STREET 61,1,1,0,1
JM22,BLK 674 JURONG WEST STREET 65,1,1,0,1
JM23,BLK 276 JURONG WEST STREET 25,1,1,0,1
JM24,BLK 655 JURONG WEST STREET 61,1,1,0,1
JM25,BLK 673 JURONG WEST STREET 65,1,1,1,1
JM26,BLK 675 JURONG WEST STREET 64,1,1,0,1
JM27,BLK 676 JURONG WEST STREET 64,1,1,0,1
JM28,BLK 990 JURONG WEST STREET 93,1,1,0,1
JM29,BLK 986 JURONG WEST STREET 93,1,1,0,1
JM30,BLK 271 JURONG WEST STREET 24,1,1,0,1
JM31,BLK 638A JURONG WEST STREET 61,1,1,0,1
JM32,697 JURONG WEST CENTRAL 3,1,1,0,1
JM33,BLK 991 UPPER JURONG ROAD,1,1,0,1
JM33,BLK 991 UPPER JURONG ROAD,1,1,0,1
JMB1,BLK 117A JALAN MEMBINA,1,1,0,1
JMB2,BLK 18A JALAN MEMBINA,1,1,1,1
JMB3,BLK 26 JALAN MEMBINA,1,1,0,1
JRTM,BLK 37A JALAN RUMAH TINGGI,1,1,0,1
JRTM,BLK 37A JALAN RUMAH TINGGI,1,1,0,1
JRTM,BLK 37A JALAN RUMAH TINGGI,1,1,0,1
JS1L,BLK 692A JURONG WEST CENTRAL 3,0,0,0,1
JS33,"BLK 991A/B, 992A/B, UPPER JURONG ROAD UPPER JURONG ROAD",0,0,0,1
JS3L,BLK 624A JURONG WEST STREET 61,0,0,0,1
JS4L,BLK 337 TAH CHING ROAD,0,0,1,1
JS5L,BLK 647A JURONG WEST STREET 61,0,0,0,1
JSA1,BLK 499 JURONG WEST STREET 41,0,0,0,1
JSR2,BLK 686 JURONG WEST CENTRAL 1,0,0,0,1
KAML,BLK 335 KRETA AYER (LUB),0,0,0,1
KB10,BLK 30 BENDEMEER ROAD,0,0,0,1
KB11,BLK 34 WHAMPOA WEST,0,0,0,1
KB12,BLK 22/24 SERANGOON ROAD,0,0,0,1
KB14,BLK 66/71 KALLANG BAHRU,0,0,0,1
KB17,BLK 23 BENDEMEER ROAD,0,0,0,1
KB18,BLK 45-48 BENDEMEER ROAD,0,0,0,1
KB20,BLK 49A WHAMPOA SOUTH,1,1,1,1
KBRM,BLK 20 LORONG 3 GEYLANG,1,1,0,1
KE3M,BLK 145A BEDOK RESERVOIR ROAD,1,1,0,1
KEM1,BLK 671 KLANG LANE,1,1,0,1
KJM1,BLK 37A CAMBRIDGE ROAD,1,1,0,1
KJM2,BLK 14A FARRER PARK ROAD,1,1,0,1
KJML,BLK 14A FARRER PARK ROAD,0,0,0,1
KM6L,BLK 90A & 90B JALAN SATU,0,0,0,1
KPRM,"BLK 2 KPRM, KEMPAS ROAD",1,1,0,1
KTM2,BLK 120B KIM TIAN PLACE,1,1,0,1
KTM2,BLK 120B KIM TIAN PLACE,1,1,0,1
KTM2,BLK 120B KIM TIAN PLACE,1,1,0,1
KTM3,BLK 131A KIM TIAN ROAD,1,1,0,1
KTM3,BLK 131A KIM TIAN ROAD,1,1,0,1
KTM3,BLK 131A KIM TIAN ROAD,1,1,0,1
KTM4,BLK 119A KIM TIAN ROAD,1,1,0,1
KTM4,BLK 119A KIM TIAN ROAD,1,1,0,1
KTM4,BLK 119A KIM TIAN ROAD,1,1,0,1
KTM5,BLK 126 KIM TIAN ROAD,1,1,0,1
KTM5,BLK 126 KIM TIAN ROAD,1,1,0,1
KTM5,BLK 126 KIM TIAN ROAD,1,1,0,1
KTM6,BLK 127 KIM TIAN ROAD,1,1,0,1
KUM1,BLK 355 UBI ROAD 3,1,1,0,1
KUM2,BLK 357 UBI ROAD 3,1,1,0,1
MLM1,BLK 161A MEI LING STREET,1,1,0,1
MLM1,BLK 161A MEI LING STREET,1,1,0,1
MLM1,BLK 161A MEI LING STREET,1,1,0,1
MM7L,BLK 76A CIRCUIT ROAD,0,0,0,1
MNRM,BLK 108A MCNAIR ROAD,1,1,0,1
MP12,BLK 72 TO 76 MARINE DRIVE,0,0,0,1
MP13,BLK 78 & 79 MARINE DRIVE,0,0,0,1
MP14,BLK 81/82 MARINE PARADE ROAD,0,0,0,1
MP15,BLK 83/87 MARINE PARADE ROAD,0,0,0,1
MP16,BLK 84 TO 86 MARINE PARADE ROAD,0,0,0,1
MP17,BLK 51 MARINE TERRACE,0,0,0,1
MP17,BLK 51 MARINE TERRACE,0,0,0,1
MP17,BLK 51 MARINE TERRACE,0,0,0,1
MP19,BLK 89 MARINE PARADE CENTRAL,1,1,0,1
MP1M,BLK 65A MARINE DRIVE,1,1,0,1
MP2M,BLK 35A MARINE CRESCENT,1,1,0,1
MP2M,BLK 35A MARINE CRESCENT,1,1,0,1
MP2M,BLK 35A MARINE CRESCENT,1,1,0,1
MP3M,BLK 12A MARINE TERRACE,1,1,0,1
MP3M,BLK 12A MARINE TERRACE,1,1,0,1
MP3M,BLK 12A MARINE TERRACE,1,1,0,1
MP4M,BLK 16A MARINE TERRACE,1,1,0,1
MP5M,BLK 47A MARINE CRESCENT,1,1,0,1
MP5M,BLK 47A MARINE CRESCENT,1,1,0,1
MP5M,BLK 47A MARINE CRESCENT,1,1,0,1
MP5S,BLK 45 MARINE CRESCENT,0,0,0,1
MP5S,BLK 45 MARINE CRESCENT,0,0,0,1
MP5S,BLK 45 MARINE CRESCENT,0,0,0,1
N12L,BLK 662A TO 663C TAMPINES STREET 64,0,0,0,1
NBRM,BLK 13 NORTH BRIDGE ROAD MSCP,1,1,0,1
NT12,BLK 662 TAMPINES STREET 64,1,1,0,1
NT13,BLK 660 TAMPINES STREET 64,1,1,0,1
NT15,BLK 960 TAMPINES STREET 96,1,1,0,1
NT6L,BLK 647 TAMPINES STREET 62,0,0,0,1
NT7L,BLK 646 TAMPINES STREET 62,0,0,0,1
P34L,PUNGGOL ROAD,0,0,0,1
P35L,PUNGGOL CENTRAL,0,0,0,1
P40L,BLK 740 TO 745 PASIR RIS STREET 71,0,0,0,1
P71L,BLK 684A & 684B EDGEDALE PLAINS,0,0,0,1
P73L,BLK 229A & 229B SUMANG LANE,0,0,0,1
P88L,BLK 430 NORTHSHORE DRIVE,0,0,0,1
P89L,BLK 437A NORTHSHORE DRIVE,0,0,0,1
PD8W,BLK 883A WOODLANDS ST 82,1,1,0,1
PDC4,BLK 475 CHOA CHU KANG AVENUE 3,1,1,0,1
PDC5,BLK 533A CHOA CHU KANG ST 51,1,1,0,1
PDJ3,BLK 399 YUNG SHENG ROAD,1,1,0,1
PDJ7,BLK 762A JURONG WEST ST 75,1,1,0,1
PDL2,681 PUNGGOL DR,1,1,0,1
PDP4,BLK 446A FAJAR ROAD,1,1,0,1
PDP5,BLK 524A JELAPANG ROAD,0,0,0,1
PDQ5,BLK 57 DAWSON RD,1,1,0,1
PDR2,BLK 258 PASIR RIS ST 21,1,1,0,1
PDR6,BLK 624A ELIAS ROAD,1,1,0,1
PDR7,BLK 734 PASIR RIS ST 72,1,1,0,1
PDS1,BLK 118 RIVERVALE DR,1,1,0,1
PDT8,BLK 866A TAMPINES ST 83,1,1,0,1
PDW5,BLK 548 WOODLANDS DR 44,1,1,0,1
PDW7,BLK 768 WOODLANDS AVE 6,1,1,0,1
PDW8,BLK 888A WOODLANDS DR 50,1,1,0,1
PL10,BLK 174 PUNGGOL FIELD,1,1,0,1
PL11,BLK 175 PUNGGOL FIELD,1,1,0,1
PL12,BLK 137 EDGEDALE PLAINS,1,1,0,1
PL13,BLK 131 EDGEDALE PLAINS,1,1,0,1
PL14,BLK 292 PUNGGOL CENTRAL,1,1,1,1
PL15,BLK 171 EDGEDALE PLAINS,1,1,0,1
PL16,BLK 180 EDGEFIELD PLAINS,1,1,0,1
PL17,BLK 642 PUNGGOL DRIVE,1,1,0,1
PL18,BLK 162 PUNGGOL CENTRAL,1,1,0,1
PL19,"BLK 186-188,190-192 PUNGGOL CENTRAL",1,1,0,1
PL20,BLK 638 PUNGGOL DRIVE,1,1,0,1
PL21,BLK 166 PUNGGOL CENTRAL,1,1,0,1
PL22,BLK 644 PUNGGOL CENTRAL,1,1,0,1
PL23,BLK 201 PUNGGOL FIELD,1,1,0,1
PL24,BLK 178 & 193 EDGEFIELD PLAINS,1,1,0,1
PL25,BLK 172 EDGEDALE PLAINS,1,1,0,1
PL26,BLK 650 PUNGGOL CENTRAL,1,1,0,1
PL27,BLK 204 PUNGGOL FIELD,1,1,0,1
PL28,BLK 194 PUNGGOL ROAD,1,1,0,1
PL29,BLK 633 PUNGGOL DRIVE,1,1,1,1
PL30,BLK 170D PUNGGOL EAST,1,1,0,1
PL31,BLK 301 PUNGGOL CENTRAL,1,1,0,1
PL32,BLK 302 PUNGGOL PLACE,1,1,0,1
PL33,BLK 621A - 621B EDGEFIELD WALK,0,0,0,1
PL34,BLK 603 PUNGGOL ROAD,1,1,1,1
PL35,BLK 602 PUNGGOL CENTRAL,1,1,0,1
PL36,BLK 305 PUNGGOL ROAD,1,1,0,1
PL37,BLK 614 EDGEFIELD PLAINS,1,1,0,1
PL38,BLK 612 PUNGGOL DRIVE,1,1,0,1
PL39,BLK 267 PUNGGOL FIELD,1,1,0,1
PL40,BLK 270 PUNGGOL FIELD,1,1,0,1
PL41,BLK 273 PUNGGOL PLACE,1,1,0,1
PL42,BLK 616 PUNGGOL DRIVE,1,1,0,1
PL43,BLK 288 PUNGGOL PLACE,1,1,0,1
PL44,BLK 206A PUNGGOL PLACE,0,0,0,1
PL45,BLK 169 PUNGGOL FIELD,1,1,0,1
PL46,BLK 624 PUNGGOL CENTRAL,1,1,0,1
PL47,BLK 207 PUNGGOL PLACE,1,1,0,1
PL48,BLK 271 PUNGGOL WALK,1,1,1,1
PL49,BLK 210 PUNGGOL PLACE,1,1,0,1
PL50,BLK 211 PUNGGOL WALK,1,1,0,1
PL51,BLK 213 PUNGGOL WALK,1,1,0,1
PL52,BLK 312 SUMANG LINK,1,1,0,1
PL53,BLK 266 PUNGGOL WAY,1,1,1,1
PL54,BLK 259 PUNGGOL FIELD,1,1,0,1
PL55,BLK 261 PUNGGOL WAY,1,1,0,1
PL56,BLK 672 EDGEFIELD PLAINS,1,1,0,1
PL57,BLK 665 PUNGGOL DRIVE,1,1,0,1
PL58,663  PUNGGOL DRIVE,1,1,0,1
PL59,BLK 308 PUNGGOL WALK,1,1,0,1
PL60,BLK 670 EDGEFIELD PLAINS,1,1,0,1
PL61,BLK 678 PUNGGOL DRIVE,1,1,0,1
PL62,BLK 256 SUMANG WALK,1,1,0,1
PL65,BLK 310 PUNGGOL WALK,1,1,0,1
PL66,BLK 121 EDGEDALE PLAINS,1,1,1,1
PL67,BLK 314 PUNGGOL WAY,1,1,0,1
PL68,BLK 217 SUMANG WALK,1,1,0,1
PL69,BLK 661 EDGEDALE PLAINS,1,1,0,1
PL70,BLK 226 SUMANG LANE,1,1,1,1
PL71,BLK 682 EDGEDALE PLAINS EDGEDALE PLAINS,1,1,0,1
PL75,BLK 325 SUMANG WALK,1,1,0,1
PL77,BLK 659 PUNGGOL EAST ROAD,1,1,0,1
PL78,BLK 322 SUMANG WALK,1,1,0,1
PL79,BLK 655 PUNGGOL EAST,1,1,0,1
PL84,BLK 653 PUNGGOL DRIVE,1,1,0,1
PL85,BLK 402 NORTHSHORE DRIVE,1,1,0,1
PL86,BLK 411 NORTHSHORE DRIVE,1,1,0,1
PL87,BLK 423C NORTHSHORE CRESCENT,1,1,0,1
PL88,BLK 433 NORTHSHORE DRIVE,1,1,0,1
PL89,BLK 435 NORTHSHORE DRIVE,1,1,0,1
PL90,BLK 445 & 446 PUNGGOL WAY,1,1,0,1
PM10,BLK 204A PASIR RIS STREET 21,1,1,0,1
PM11,BLK 269A PASIR RIS STREET 21,1,1,0,1
PM12,BLK 272A PASIR RIS STREET 21,1,1,0,1
PM13,BLK 199A PASIR RIS STREET 12,1,1,0,1
PM14,BLK 180A PASIR RIS STREET 11,1,1,0,1
PM15,BLK 158A PASIR RIS STREET 13,1,1,0,1
PM16,BLK 149A PASIR RIS STREET 13,1,1,0,1
PM17,BLK 142A PASIR RIS STREET 11,1,1,0,1
PM18,BLK 135A PASIR RIS STREET 11,1,1,0,1
PM19,BLK 108A PASIR RIS STREET 12,1,1,0,1
PM20,BLK 526 PASIR RIS STREET 51,1,1,0,1
PM21,BLK 530 PASIR RIS DRIVE 1,1,1,0,1
PM22,BLK 555A PASIR RIS STREET 51,1,1,0,1
PM23,BLK 564A PASIR RIS STREET 51,1,1,0,1
PM24,BLK 561A PASIR RIS STREET 51,1,1,0,1
PM25,BLK 500A PASIR RIS STREET 52,1,1,0,1
PM26,BLK 521A PASIR RIS STREET 52,1,1,0,1
PM27,BLK 578A PASIR RIS STREET 53,1,1,0,1
PM28,BLK 586A PASIR RIS STREET 53,1,1,0,1
PM29,BLK 601A ELIAS ROAD,1,1,0,1
PM30,BLK 614A ELIAS ROAD,1,1,0,1
PM32,BLK 631A PASIR RIS DRIVE 3,1,1,0,1
PM33,BLK 635A PASIR RIS DRIVE 1,1,1,0,1
PM34,BLK 649A PASIR RIS DRIVE 10,1,1,0,1
PM35,BLK 700A PASIR RIS DRIVE 10,1,1,0,1
PM36,BLK 710A PASIR RIS STREET 72,1,1,0,1
PM37,BLK 718A PASIR RIS STREET 72,1,1,0,1
PM38,BLK 736A PASIR RIS DRIVE 10,1,1,0,1
PM40,BLK 744A PASIR RIS STREET 71,1,1,0,1
PM41,BLK 747A PASIR RIS STREET 71,1,1,0,1
PM43,BLK 757A PASIR RIS STREET 71,1,1,0,1
PM44,BLK 762A PASIR RIS STREET 71,1,1,0,1
PM45,BLK 773A PASIR RIS STREET 71,1,1,0,1
PM46,BLK 782A PASIR RIS STREET 71,1,1,0,1
PP9T,BLK 145 POTONG PASIR AVENUE 2/3,0,0,0,1
PR10,BLK 467/477 PASIR RIS DRIVE 6,0,0,0,1
PR12,BLK 544/556 PASIR RIS STREET 51,0,0,0,1
PR13,"BLK 537-543, 564-569 PASIR RIS STREET 51",0,0,0,1
PR14,BLK 557-562 PASIR RIS STREET 51,0,0,0,1
PRS1,BLK 212A PASIR RIS STREET 21,0,0,0,1
Q75M,BLK 10A HOLLAND DRIVE,1,1,0,1
Q77M,BLK 18 HOLLAND DRIVE,1,1,0,1
RHM2,BLK 70A REDHILL CLOSE,1,1,0,1
RHM2,BLK 70A REDHILL CLOSE,1,1,0,1
RHM2,BLK 70A REDHILL CLOSE,1,1,0,1
RHM3,BLK 73 REDHILL ROAD,1,1,0,1
RHM3,BLK 73 REDHILL ROAD,1,1,0,1
RHM3,BLK 73 REDHILL ROAD,1,1,0,1
RHM4,BLK 74 REDHILL ROAD,1,1,0,1
RHM4,BLK 74 REDHILL ROAD,1,1,0,1
RHM4,BLK 74 REDHILL ROAD,1,1,0,1
S100,BLK 472 FERNVALE STREET,1,1,0,1
S102,BLK 164 RIVERVALE CRESCENT,1,1,0,1
S102,BLK 164 RIVERVALE CRESCENT,1,1,0,1
S102,BLK 164 RIVERVALE CRESCENT,1,1,0,1
S103,BLK 293 COMPASSVALE CRESCENT,1,1,0,1
S104,BLK 215 COMPASSVALE DRIVE,1,1,0,1
S105,BLK 217 COMPASSVALE DRIVE,1,1,0,1
S106,BLK 278 COMPASSVALE BOW,1,1,0,1
S107,BLK 338 ANCHORVALE CRESCENT,1,1,0,1
S108,BLK 289 COMPASSVALE CRESCENT,1,1,0,1
S109,BLK 417 FERNVALE LINK,1,1,0,1
S110,BLK 351 ANCHORVALE ROAD,1,1,0,1
S111,BLK 455 SENGKANG WEST AVENUE,1,1,0,1
S113,BLK 353 ANCHORVALE LANE,1,1,0,1
S114,BLK 460 SENGKANG WEST WAY,1,1,0,1
S115,BLK 462 SENGKANG WEST WAY,1,1,0,1
S116,BLK 402 FERNVALE LANE,1,1,0,1
S117,BLK 400 FERNVALE LANE,1,1,0,1
S117,BLK 400 FERNVALE LANE,1,1,0,1
S117,BLK 400 FERNVALE LANE,1,1,0,1
S118,BLK 465 FERNVALE ROAD,1,1,0,1
S118,BLK 465 FERNVALE ROAD,1,1,0,1
S118,BLK 465 FERNVALE ROAD,1,1,0,1
S119,BLK 172 SENGKANG EAST DRIVE,1,1,0,1
S119,BLK 172 SENGKANG EAST DRIVE,1,1,0,1
S119,BLK 172 SENGKANG EAST DRIVE,1,1,0,1
S120,BLK 339 ANCHORVALE ROAD,1,1,0,1
S120,BLK 339 ANCHORVALE ROAD,1,1,0,1
S120,BLK 339 ANCHORVALE ROAD,1,1,0,1
S13L,351A-351D ANCHORVALE ROAD,0,0,0,1
S14L,"353A-353B,355A,356A-356B ANCHORVALE LANE",0,0,0,1
S16L,"BLK 464A-B, 465B, 466A-B FERNVALE ROAD",0,0,0,1
S16L,"BLK 464A-B, 465B, 466A-B FERNVALE ROAD",0,0,0,1
S16L,"BLK 464A-B, 465B, 466A-B FERNVALE ROAD",0,0,0,1
S19L,BLK 501B WELLINGTON CIRCLE,0,0,0,1
S24L,BLK 507A WELLINGTON CIRCLE,0,0,0,1
S28L,BLK 489 ADMIRALTY LINK,0,0,0,1
S30L,SENGKANG EAST WAY,0,0,0,1
S30L,SENGKANG EAST WAY,0,0,0,1
S30L,SENGKANG EAST WAY,0,0,0,1
S36L,BLK 121A AND 121B CANBERRA STREET,0,0,0,1
S36L,BLK 121A AND 121B CANBERRA STREET,0,0,0,1
S36L,BLK 121A AND 121B CANBERRA STREET,0,0,0,1
S36L,BLK 121A AND 121B CANBERRA STREET,0,0,0,1
S38L,"BLK 128A, 128B, 129A AND 130A CANBERRA STREET/CANBERRA CRESCENT",0,0,0,1
S38L,"BLK 128A, 128B, 129A AND 130A CANBERRA STREET/CANBERRA CRESCENT",0,0,0,1
S38L,"BLK 128A, 128B, 129A AND 130A CANBERRA STREET/CANBERRA CRESCENT",0,0,0,1
S38L,"BLK 128A, 128B, 129A AND 130A CANBERRA STREET/CANBERRA CRESCENT",0,0,0,1
S39L,BLK 542A/542 SERANGOON NORTH AVENUE 4,0,0,0,1
S40L,BLK 115B AND 115C CANBERRA WALK,0,0,0,1
SAM2,BLK 61 STRATHMORE AVENUE,1,1,0,1
SAM2,BLK 61 STRATHMORE AVENUE,1,1,0,1
SAM2,BLK 61 STRATHMORE AVENUE,1,1,0,1
